ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
32510;4000;21700;1975W121;374
32511;4000;21700;1975W122;393
32512;4000;21700;1975W123;395
32513;4000;21700;1975W124;424
32514;4000;21700;1975W125;378
32515;4000;21700;1975W126;404
32516;4000;21700;1975W127;349
32517;4000;21700;1975W128;357
32518;4000;21700;1975W129;371
32519;4000;21700;1975W130;344
32520;4000;21700;1975W131;397
32521;4000;21700;1975W132;617
32522;4000;21700;1975W133;430
32523;4000;21700;1975W134;336
32524;4000;21700;1975W135;358
32525;4000;21700;1975W136;342
32526;4000;21700;1975W137;321
32527;4000;21700;1975W138;364
32528;4000;21700;1975W139;372
32529;4000;21700;1975W140;338
32530;4000;21700;1975W141;376
32531;4000;21700;1975W142;366
32532;4000;21700;1975W143;360
32533;4000;21700;1975W144;400
32534;4000;21700;1975W145;348
32535;4000;21700;1975W146;365
32536;4000;21700;1975W147;379
32537;4000;21700;1975W148;369
32538;4000;21700;1975W149;414
32539;4000;21700;1975W150;379
32540;4000;21700;1975W151;404
32541;4000;21700;1975W152;404
32542;4000;21700;1975W153;181
32543;4000;21700;1975JJ00;21002
32544;4000;21700;1976W101;241
32545;4000;21700;1976W102;416
32546;4000;21700;1976W103;415
32547;4000;21700;1976W104;371
32548;4000;21700;1976W105;435
32549;4000;21700;1976W106;476
32550;4000;21700;1976W107;464
32551;4000;21700;1976W108;482
32552;4000;21700;1976W109;463
32553;4000;21700;1976W110;455
32554;4000;21700;1976W111;530
32555;4000;21700;1976W112;599
32556;4000;21700;1976W113;662
32557;4000;21700;1976W114;600
32558;4000;21700;1976W115;548
32559;4000;21700;1976W116;463
32560;4000;21700;1976W117;458
32561;4000;21700;1976W118;404
32562;4000;21700;1976W119;449
32563;4000;21700;1976W120;395
32564;4000;21700;1976W121;390
32565;4000;21700;1976W122;350
32566;4000;21700;1976W123;355
32567;4000;21700;1976W124;385
32568;4000;21700;1976W125;400
32569;4000;21700;1976W126;459
32570;4000;21700;1976W127;571
32571;4000;21700;1976W128;431
32572;4000;21700;1976W129;351
32573;4000;21700;1976W130;310
32574;4000;21700;1976W131;353
32575;4000;21700;1976W132;352
32576;4000;21700;1976W133;357
32577;4000;21700;1976W134;399
32578;4000;21700;1976W135;331
32579;4000;21700;1976W136;283
32580;4000;21700;1976W137;309
32581;4000;21700;1976W138;336
32582;4000;21700;1976W139;325
32583;4000;21700;1976W140;362
32584;4000;21700;1976W141;356
32585;4000;21700;1976W142;332
32586;4000;21700;1976W143;366
32587;4000;21700;1976W144;320
32588;4000;21700;1976W145;406
32589;4000;21700;1976W146;380
32590;4000;21700;1976W147;388
32591;4000;21700;1976W148;348
32592;4000;21700;1976W149;372
32593;4000;21700;1976W150;383
32594;4000;21700;1976W151;363
32595;4000;21700;1976W152;393
32596;4000;21700;1976W153;291
32597;4000;21700;1976JJ00;21433
32598;4000;21700;1977X000;125
32599;4000;21700;1977W101;433
32600;4000;21700;1977W102;443
32601;4000;21700;1977W103;475
32602;4000;21700;1977W104;432
32603;4000;21700;1977W105;417
32604;4000;21700;1977W106;413
32605;4000;21700;1977W107;427
32606;4000;21700;1977W108;447
32607;4000;21700;1977W109;411
32608;4000;21700;1977W110;455
32609;4000;21700;1977W111;414
32610;4000;21700;1977W112;426
32611;4000;21700;1977W113;422
32612;4000;21700;1977W114;415
32613;4000;21700;1977W115;443
32614;4000;21700;1977W116;413
32615;4000;21700;1977W117;432
32616;4000;21700;1977W118;413
32617;4000;21700;1977W119;378
32618;4000;21700;1977W120;331
32619;4000;21700;1977W121;372
32620;4000;21700;1977W122;373
32621;4000;21700;1977W123;394
32622;4000;21700;1977W124;376
32623;4000;21700;1977W125;340
32624;4000;21700;1977W126;354
32625;4000;21700;1977W127;406
32626;4000;21700;1977W128;341
32627;4000;21700;1977W129;334
32628;4000;21700;1977W130;332
32629;4000;21700;1977W131;347
32630;4000;21700;1977W132;336
32631;4000;21700;1977W133;391
32632;4000;21700;1977W134;364
32633;4000;21700;1977W135;376
32634;4000;21700;1977W136;394
32635;4000;21700;1977W137;352
32636;4000;21700;1977W138;383
32637;4000;21700;1977W139;396
32638;4000;21700;1977W140;382
32639;4000;21700;1977W141;340
32640;4000;21700;1977W142;370
32641;4000;21700;1977W143;343
32642;4000;21700;1977W144;348
32643;4000;21700;1977W145;366
32644;4000;21700;1977W146;383
32645;4000;21700;1977W147;423
32646;4000;21700;1977W148;444
32647;4000;21700;1977W149;440
32648;4000;21700;1977W150;416
32649;4000;21700;1977W151;402
32650;4000;21700;1977W152;385
32651;4000;21700;1977JJ00;20568
32652;4000;21700;1978X000;56
32653;4000;21700;1978W101;474
32654;4000;21700;1978W102;475
32655;4000;21700;1978W103;447
32656;4000;21700;1978W104;513
32657;4000;21700;1978W105;486
32658;4000;21700;1978W106;600
32659;4000;21700;1978W107;625
32660;4000;21700;1978W108;662
32661;4000;21700;1978W109;540
32662;4000;21700;1978W110;476
32663;4000;21700;1978W111;426
32664;4000;21700;1978W112;393
32665;4000;21700;1978W113;428
32666;4000;21700;1978W114;434
32667;4000;21700;1978W115;395
32668;4000;21700;1978W116;424
32669;4000;21700;1978W117;395
32670;4000;21700;1978W118;439
32671;4000;21700;1978W119;388
32672;4000;21700;1978W120;418
32673;4000;21700;1978W121;386
32674;4000;21700;1978W122;468
32675;4000;21700;1978W123;429
32676;4000;21700;1978W124;382
32677;4000;21700;1978W125;387
32678;4000;21700;1978W126;344
32679;4000;21700;1978W127;414
32680;4000;21700;1978W128;407
32681;4000;21700;1978W129;385
32682;4000;21700;1978W130;466
32683;4000;21700;1978W131;431
32684;4000;21700;1978W132;356
32685;4000;21700;1978W133;352
32686;4000;21700;1978W134;351
32687;4000;21700;1978W135;357
32688;4000;21700;1978W136;385
32689;4000;21700;1978W137;382
32690;4000;21700;1978W138;406
32691;4000;21700;1978W139;384
32692;4000;21700;1978W140;378
32693;4000;21700;1978W141;429
32694;4000;21700;1978W142;395
32695;4000;21700;1978W143;390
32696;4000;21700;1978W144;369
32697;4000;21700;1978W145;412
32698;4000;21700;1978W146;448
32699;4000;21700;1978W147;393
32700;4000;21700;1978W148;403
32701;4000;21700;1978W149;454
32702;4000;21700;1978W150;438
32703;4000;21700;1978W151;449
32704;4000;21700;1978W152;453
32705;4000;21700;1978JJ00;22377
32706;4000;21700;1979W101;549
32707;4000;21700;1979W102;484
32708;4000;21700;1979W103;456
32709;4000;21700;1979W104;465
32710;4000;21700;1979W105;502
32711;4000;21700;1979W106;449
32712;4000;21700;1979W107;467
32713;4000;21700;1979W108;453
32714;4000;21700;1979W109;440
32715;4000;21700;1979W110;485
32716;4000;21700;1979W111;446
32717;4000;21700;1979W112;428
32718;4000;21700;1979W113;457
32719;4000;21700;1979W114;458
32720;4000;21700;1979W115;450
32721;4000;21700;1979W116;452
32722;4000;21700;1979W117;424
32723;4000;21700;1979W118;484
32724;4000;21700;1979W119;432
32725;4000;21700;1979W120;443
32726;4000;21700;1979W121;401
32727;4000;21700;1979W122;413
32728;4000;21700;1979W123;421
32729;4000;21700;1979W124;397
32730;4000;21700;1979W125;446
32731;4000;21700;1979W126;415
32732;4000;21700;1979W127;389
32733;4000;21700;1979W128;399
32734;4000;21700;1979W129;396
32735;4000;21700;1979W130;408
32736;4000;21700;1979W131;368
32737;4000;21700;1979W132;342
32738;4000;21700;1979W133;382
32739;4000;21700;1979W134;394
32740;4000;21700;1979W135;390
32741;4000;21700;1979W136;363
32742;4000;21700;1979W137;394
32743;4000;21700;1979W138;377
32744;4000;21700;1979W139;373
32745;4000;21700;1979W140;389
32746;4000;21700;1979W141;385
32747;4000;21700;1979W142;429
32748;4000;21700;1979W143;375
32749;4000;21700;1979W144;430
32750;4000;21700;1979W145;408
32751;4000;21700;1979W146;446
32752;4000;21700;1979W147;456
32753;4000;21700;1979W148;431
32754;4000;21700;1979W149;407
32755;4000;21700;1979W150;430
32756;4000;21700;1979W151;441
32757;4000;21700;1979W152;473
32758;4000;21700;1979W153;74
32759;4000;21700;1979JJ00;22266
32760;4000;21700;1980W101;462
32761;4000;21700;1980W102;455
32762;4000;21700;1980W103;502
32763;4000;21700;1980W104;524
32764;4000;21700;1980W105;487
32765;4000;21700;1980W106;473
32766;4000;21700;1980W107;483
32767;4000;21700;1980W108;474
32768;4000;21700;1980W109;457
32769;4000;21700;1980W110;483
32770;4000;21700;1980W111;479
32771;4000;21700;1980W112;466
32772;4000;21700;1980W113;445
32773;4000;21700;1980W114;452
32774;4000;21700;1980W115;444
32775;4000;21700;1980W116;436
32776;4000;21700;1980W117;411
32777;4000;21700;1980W118;414
32778;4000;21700;1980W119;442
32779;4000;21700;1980W120;454
32780;4000;21700;1980W121;504
32781;4000;21700;1980W122;431
32782;4000;21700;1980W123;430
32783;4000;21700;1980W124;449
32784;4000;21700;1980W125;401
32785;4000;21700;1980W126;384
32786;4000;21700;1980W127;416
32787;4000;21700;1980W128;394
32788;4000;21700;1980W129;445
32789;4000;21700;1980W130;459
32790;4000;21700;1980W131;492
32791;4000;21700;1980W132;448
32792;4000;21700;1980W133;398
32793;4000;21700;1980W134;360
32794;4000;21700;1980W135;376
32795;4000;21700;1980W136;378
32796;4000;21700;1980W137;400
32797;4000;21700;1980W138;411
32798;4000;21700;1980W139;375
32799;4000;21700;1980W140;437
32800;4000;21700;1980W141;401
32801;4000;21700;1980W142;451
32802;4000;21700;1980W143;427
32803;4000;21700;1980W144;419
32804;4000;21700;1980W145;438
32805;4000;21700;1980W146;437
32806;4000;21700;1980W147;435
32807;4000;21700;1980W148;444
32808;4000;21700;1980W149;432
32809;4000;21700;1980W150;465
32810;4000;21700;1980W151;452
32811;4000;21700;1980W152;481
32812;4000;21700;1980W153;198
32813;4000;21700;1980JJ00;23111
32814;4000;21700;1981W101;288
32815;4000;21700;1981W102;485
32816;4000;21700;1981W103;501
32817;4000;21700;1981W104;500
32818;4000;21700;1981W105;462
32819;4000;21700;1981W106;511
32820;4000;21700;1981W107;523
32821;4000;21700;1981W108;497
32822;4000;21700;1981W109;491
32823;4000;21700;1981W110;532
32824;4000;21700;1981W111;503
32825;4000;21700;1981W112;521
32826;4000;21700;1981W113;477
32827;4000;21700;1981W114;466
32828;4000;21700;1981W115;490
32829;4000;21700;1981W116;422
32830;4000;21700;1981W117;463
32831;4000;21700;1981W118;452
32832;4000;21700;1981W119;483
32833;4000;21700;1981W120;495
32834;4000;21700;1981W121;454
32835;4000;21700;1981W122;410
32836;4000;21700;1981W123;423
32837;4000;21700;1981W124;471
32838;4000;21700;1981W125;421
32839;4000;21700;1981W126;425
32840;4000;21700;1981W127;432
32841;4000;21700;1981W128;457
32842;4000;21700;1981W129;395
32843;4000;21700;1981W130;400
32844;4000;21700;1981W131;446
32845;4000;21700;1981W132;481
32846;4000;21700;1981W133;425
32847;4000;21700;1981W134;366
32848;4000;21700;1981W135;416
32849;4000;21700;1981W136;425
32850;4000;21700;1981W137;457
32851;4000;21700;1981W138;449
32852;4000;21700;1981W139;423
32853;4000;21700;1981W140;403
32854;4000;21700;1981W141;425
32855;4000;21700;1981W142;464
32856;4000;21700;1981W143;465
32857;4000;21700;1981W144;489
32858;4000;21700;1981W145;432
32859;4000;21700;1981W146;454
32860;4000;21700;1981W147;470
32861;4000;21700;1981W148;498
32862;4000;21700;1981W149;478
32863;4000;21700;1981W150;476
32864;4000;21700;1981W151;511
32865;4000;21700;1981W152;531
32866;4000;21700;1981W153;357
32867;4000;21700;1981JJ00;24191
32868;4000;21700;1982X000;254
32869;4000;21700;1982W101;575
32870;4000;21700;1982W102;589
32871;4000;21700;1982W103;565
32872;4000;21700;1982W104;510
32873;4000;21700;1982W105;533
32874;4000;21700;1982W106;543
32875;4000;21700;1982W107;519
32876;4000;21700;1982W108;558
32877;4000;21700;1982W109;595
32878;4000;21700;1982W110;528
32879;4000;21700;1982W111;507
32880;4000;21700;1982W112;547
32881;4000;21700;1982W113;523
32882;4000;21700;1982W114;514
32883;4000;21700;1982W115;513
32884;4000;21700;1982W116;478
32885;4000;21700;1982W117;527
32886;4000;21700;1982W118;442
32887;4000;21700;1982W119;484
32888;4000;21700;1982W120;477
32889;4000;21700;1982W121;471
32890;4000;21700;1982W122;601
32891;4000;21700;1982W123;467
32892;4000;21700;1982W124;410
32893;4000;21700;1982W125;430
32894;4000;21700;1982W126;479
32895;4000;21700;1982W127;507
32896;4000;21700;1982W128;516
32897;4000;21700;1982W129;451
32898;4000;21700;1982W130;413
32899;4000;21700;1982W131;488
32900;4000;21700;1982W132;448
32901;4000;21700;1982W133;395
32902;4000;21700;1982W134;396
32903;4000;21700;1982W135;417
32904;4000;21700;1982W136;421
32905;4000;21700;1982W137;423
32906;4000;21700;1982W138;398
32907;4000;21700;1982W139;435
32908;4000;21700;1982W140;355
32909;4000;21700;1982W141;454
32910;4000;21700;1982W142;430
32911;4000;21700;1982W143;441
32912;4000;21700;1982W144;449
32913;4000;21700;1982W145;472
32914;4000;21700;1982W146;448
32915;4000;21700;1982W147;483
32916;4000;21700;1982W148;478
32917;4000;21700;1982W149;500
32918;4000;21700;1982W150;542
32919;4000;21700;1982W151;601
32920;4000;21700;1982W152;383
32921;4000;21700;1982JJ00;25383
32922;4000;21700;1983X000;199
32923;4000;21700;1983W101;682
32924;4000;21700;1983W102;598
32925;4000;21700;1983W103;531
32926;4000;21700;1983W104;539
32927;4000;21700;1983W105;574
32928;4000;21700;1983W106;567
32929;4000;21700;1983W107;580
32930;4000;21700;1983W108;567
32931;4000;21700;1983W109;533
32932;4000;21700;1983W110;559
32933;4000;21700;1983W111;493
32934;4000;21700;1983W112;483
32935;4000;21700;1983W113;476
32936;4000;21700;1983W114;506
32937;4000;21700;1983W115;516
32938;4000;21700;1983W116;492
32939;4000;21700;1983W117;496
32940;4000;21700;1983W118;432
32941;4000;21700;1983W119;512
32942;4000;21700;1983W120;463
32943;4000;21700;1983W121;472
32944;4000;21700;1983W122;492
32945;4000;21700;1983W123;483
32946;4000;21700;1983W124;432
32947;4000;21700;1983W125;522
32948;4000;21700;1983W126;470
32949;4000;21700;1983W127;547
32950;4000;21700;1983W128;555
32951;4000;21700;1983W129;511
32952;4000;21700;1983W130;522
32953;4000;21700;1983W131;430
32954;4000;21700;1983W132;453
32955;4000;21700;1983W133;457
32956;4000;21700;1983W134;472
32957;4000;21700;1983W135;440
32958;4000;21700;1983W136;418
32959;4000;21700;1983W137;433
32960;4000;21700;1983W138;484
32961;4000;21700;1983W139;443
32962;4000;21700;1983W140;449
32963;4000;21700;1983W141;454
32964;4000;21700;1983W142;457
32965;4000;21700;1983W143;468
32966;4000;21700;1983W144;471
32967;4000;21700;1983W145;511
32968;4000;21700;1983W146;485
32969;4000;21700;1983W147;449
32970;4000;21700;1983W148;533
32971;4000;21700;1983W149;512
32972;4000;21700;1983W150;547
32973;4000;21700;1983W151;473
32974;4000;21700;1983W152;443
32975;4000;21700;1983JJ00;26086
32976;4000;21700;1984X000;82
32977;4000;21700;1984W101;568
32978;4000;21700;1984W102;540
32979;4000;21700;1984W103;552
32980;4000;21700;1984W104;543
32981;4000;21700;1984W105;572
32982;4000;21700;1984W106;558
32983;4000;21700;1984W107;513
32984;4000;21700;1984W108;568
32985;4000;21700;1984W109;614
32986;4000;21700;1984W110;598
32987;4000;21700;1984W111;613
32988;4000;21700;1984W112;694
32989;4000;21700;1984W113;672
32990;4000;21700;1984W114;620
32991;4000;21700;1984W115;600
32992;4000;21700;1984W116;584
32993;4000;21700;1984W117;505
32994;4000;21700;1984W118;533
32995;4000;21700;1984W119;505
32996;4000;21700;1984W120;540
32997;4000;21700;1984W121;499
32998;4000;21700;1984W122;510
32999;4000;21700;1984W123;470
33000;4000;21700;1984W124;498
33001;4000;21700;1984W125;466
33002;4000;21700;1984W126;487
33003;4000;21700;1984W127;459
33004;4000;21700;1984W128;498
33005;4000;21700;1984W129;466
33006;4000;21700;1984W130;466
33007;4000;21700;1984W131;473
33008;4000;21700;1984W132;451
33009;4000;21700;1984W133;448
33010;4000;21700;1984W134;548
33011;4000;21700;1984W135;474
33012;4000;21700;1984W136;450
33013;4000;21700;1984W137;469
33014;4000;21700;1984W138;469
33015;4000;21700;1984W139;499
33016;4000;21700;1984W140;509
33017;4000;21700;1984W141;460
33018;4000;21700;1984W142;493
33019;4000;21700;1984W143;481
33020;4000;21700;1984W144;485
33021;4000;21700;1984W145;464
33022;4000;21700;1984W146;481
33023;4000;21700;1984W147;505
33024;4000;21700;1984W148;496
33025;4000;21700;1984W149;527
33026;4000;21700;1984W150;544
33027;4000;21700;1984W151;508
33028;4000;21700;1984W152;543
33029;4000;21700;1984W153;86
33030;4000;21700;1984JJ00;27256
33031;4000;21700;1985W101;556
33032;4000;21700;1985W102;704
33033;4000;21700;1985W103;672
33034;4000;21700;1985W104;683
33035;4000;21700;1985W105;669
33036;4000;21700;1985W106;636
33037;4000;21700;1985W107;687
33038;4000;21700;1985W108;672
33039;4000;21700;1985W109;755
33040;4000;21700;1985W110;712
33041;4000;21700;1985W111;680
33042;4000;21700;1985W112;653
33043;4000;21700;1985W113;600
33044;4000;21700;1985W114;625
33045;4000;21700;1985W115;513
33046;4000;21700;1985W116;537
33047;4000;21700;1985W117;502
33048;4000;21700;1985W118;504
33049;4000;21700;1985W119;516
33050;4000;21700;1985W120;503
33051;4000;21700;1985W121;502
33052;4000;21700;1985W122;496
33053;4000;21700;1985W123;500
33054;4000;21700;1985W124;499
33055;4000;21700;1985W125;491
33056;4000;21700;1985W126;498
33057;4000;21700;1985W127;502
33058;4000;21700;1985W128;515
33059;4000;21700;1985W129;476
33060;4000;21700;1985W130;489
33061;4000;21700;1985W131;473
33062;4000;21700;1985W132;444
33063;4000;21700;1985W133;484
33064;4000;21700;1985W134;478
33065;4000;21700;1985W135;480
33066;4000;21700;1985W136;468
33067;4000;21700;1985W137;463
33068;4000;21700;1985W138;459
33069;4000;21700;1985W139;455
33070;4000;21700;1985W140;534
33071;4000;21700;1985W141;469
33072;4000;21700;1985W142;480
33073;4000;21700;1985W143;510
33074;4000;21700;1985W144;551
33075;4000;21700;1985W145;559
33076;4000;21700;1985W146;547
33077;4000;21700;1985W147;527
33078;4000;21700;1985W148;588
33079;4000;21700;1985W149;557
33080;4000;21700;1985W150;586
33081;4000;21700;1985W151;577
33082;4000;21700;1985W152;586
33083;4000;21700;1985W153;172
33084;4000;21700;1985JJ00;28794
33085;4000;21700;1986W101;500
33086;4000;21700;1986W102;679
33087;4000;21700;1986W103;692
33088;4000;21700;1986W104;714
33089;4000;21700;1986W105;656
33090;4000;21700;1986W106;662
33091;4000;21700;1986W107;787
33092;4000;21700;1986W108;879
33093;4000;21700;1986W109;936
33094;4000;21700;1986W110;872
33095;4000;21700;1986W111;825
33096;4000;21700;1986W112;689
33097;4000;21700;1986W113;648
33098;4000;21700;1986W114;604
33099;4000;21700;1986W115;555
33100;4000;21700;1986W116;572
33101;4000;21700;1986W117;541
33102;4000;21700;1986W118;550
33103;4000;21700;1986W119;493
33104;4000;21700;1986W120;486
33105;4000;21700;1986W121;522
33106;4000;21700;1986W122;504
33107;4000;21700;1986W123;501
33108;4000;21700;1986W124;508
33109;4000;21700;1986W125;580
33110;4000;21700;1986W126;556
33111;4000;21700;1986W127;655
33112;4000;21700;1986W128;473
33113;4000;21700;1986W129;507
33114;4000;21700;1986W130;486
33115;4000;21700;1986W131;545
33116;4000;21700;1986W132;513
33117;4000;21700;1986W133;496
33118;4000;21700;1986W134;470
33119;4000;21700;1986W135;467
33120;4000;21700;1986W136;493
33121;4000;21700;1986W137;527
33122;4000;21700;1986W138;523
33123;4000;21700;1986W139;516
33124;4000;21700;1986W140;519
33125;4000;21700;1986W141;519
33126;4000;21700;1986W142;496
33127;4000;21700;1986W143;514
33128;4000;21700;1986W144;489
33129;4000;21700;1986W145;505
33130;4000;21700;1986W146;572
33131;4000;21700;1986W147;544
33132;4000;21700;1986W148;498
33133;4000;21700;1986W149;533
33134;4000;21700;1986W150;558
33135;4000;21700;1986W151;620
33136;4000;21700;1986W152;599
33137;4000;21700;1986W153;244
33138;4000;21700;1986JJ00;30392
33139;4000;21700;1987W101;367
